DT-Index;Datum;Zeit;Quotation [Euro/MWh]
19.11.2021 18:15:00;19.11.2021;18:15:00;96,201
19.11.2021 18:30:00;19.11.2021;18:30:00;92,971
19.11.2021 18:45:00;19.11.2021;18:45:00;95,142
19.11.2021 19:00:00;19.11.2021;19:00:00;95,597
19.11.2021 19:15:00;19.11.2021;19:15:00;111,512
19.11.2021 19:30:00;19.11.2021;19:30:00;93,133
19.11.2021 19:45:00;19.11.2021;19:45:00;85,766
19.11.2021 20:00:00;19.11.2021;20:00:00;75,012
19.11.2021 20:15:00;19.11.2021;20:15:00;117,002
19.11.2021 20:30:00;19.11.2021;20:30:00;90,775
19.11.2021 20:45:00;19.11.2021;20:45:00;77,567
19.11.2021 21:00:00;19.11.2021;21:00:00;58,434
19.11.2021 21:15:00;19.11.2021;21:15:00;98,373
19.11.2021 21:30:00;19.11.2021;21:30:00;83,842
19.11.2021 21:45:00;19.11.2021;21:45:00;70,109
19.11.2021 22:00:00;19.11.2021;22:00:00;55,486
19.11.2021 22:15:00;19.11.2021;22:15:00;92,624
19.11.2021 22:30:00;19.11.2021;22:30:00;78,293
19.11.2021 22:45:00;19.11.2021;22:45:00;67,444
19.11.2021 23:00:00;19.11.2021;23:00:00;55,779
19.11.2021 23:15:00;19.11.2021;23:15:00;87,029
19.11.2021 23:30:00;19.11.2021;23:30:00;74,522
19.11.2021 23:45:00;19.11.2021;23:45:00;62,935
20.11.2021 00:00:00;20.11.2021;00:00:00;47,385
20.11.2021 00:15:00;20.11.2021;00:15:00;83,681
20.11.2021 00:30:00;20.11.2021;00:30:00;71,729
20.11.2021 00:45:00;20.11.2021;00:45:00;61,191
20.11.2021 01:00:00;20.11.2021;01:00:00;52,294
20.11.2021 01:15:00;20.11.2021;01:15:00;74,285
20.11.2021 01:30:00;20.11.2021;01:30:00;65,127
20.11.2021 01:45:00;20.11.2021;01:45:00;60,719
20.11.2021 02:00:00;20.11.2021;02:00:00;56,646
20.11.2021 02:15:00;20.11.2021;02:15:00;66,988
20.11.2021 02:30:00;20.11.2021;02:30:00;62,955
20.11.2021 02:45:00;20.11.2021;02:45:00;59,329
20.11.2021 03:00:00;20.11.2021;03:00:00;59,858
20.11.2021 03:15:00;20.11.2021;03:15:00;60,108
20.11.2021 03:30:00;20.11.2021;03:30:00;58,598
20.11.2021 03:45:00;20.11.2021;03:45:00;60,032
20.11.2021 04:00:00;20.11.2021;04:00:00;58,484
20.11.2021 04:15:00;20.11.2021;04:15:00;57,290
20.11.2021 04:30:00;20.11.2021;04:30:00;58,225
20.11.2021 04:45:00;20.11.2021;04:45:00;58,102
20.11.2021 05:00:00;20.11.2021;05:00:00;57,716
20.11.2021 05:15:00;20.11.2021;05:15:00;61,625
20.11.2021 05:30:00;20.11.2021;05:30:00;56,280
20.11.2021 05:45:00;20.11.2021;05:45:00;57,904
20.11.2021 06:00:00;20.11.2021;06:00:00;58,972
20.11.2021 06:15:00;20.11.2021;06:15:00;50,711
20.11.2021 06:30:00;20.11.2021;06:30:00;57,844
20.11.2021 06:45:00;20.11.2021;06:45:00;63,824
20.11.2021 07:00:00;20.11.2021;07:00:00;68,382
20.11.2021 07:15:00;20.11.2021;07:15:00;51,525
20.11.2021 07:30:00;20.11.2021;07:30:00;60,351
20.11.2021 07:45:00;20.11.2021;07:45:00;70,110
20.11.2021 08:00:00;20.11.2021;08:00:00;81,458
20.11.2021 08:15:00;20.11.2021;08:15:00;62,649
20.11.2021 08:30:00;20.11.2021;08:30:00;69,211
20.11.2021 08:45:00;20.11.2021;08:45:00;74,931
20.11.2021 09:00:00;20.11.2021;09:00:00;76,193
20.11.2021 09:15:00;20.11.2021;09:15:00;76,803
20.11.2021 09:30:00;20.11.2021;09:30:00;76,737
20.11.2021 09:45:00;20.11.2021;09:45:00;77,130
20.11.2021 10:00:00;20.11.2021;10:00:00;73,219
20.11.2021 10:15:00;20.11.2021;10:15:00;80,779
20.11.2021 10:30:00;20.11.2021;10:30:00;75,942
20.11.2021 10:45:00;20.11.2021;10:45:00;71,671
20.11.2021 11:00:00;20.11.2021;11:00:00;66,782
20.11.2021 11:15:00;20.11.2021;11:15:00;75,342
20.11.2021 11:30:00;20.11.2021;11:30:00;75,001
20.11.2021 11:45:00;20.11.2021;11:45:00;74,197
20.11.2021 12:00:00;20.11.2021;12:00:00;66,602
20.11.2021 12:15:00;20.11.2021;12:15:00;80,904
20.11.2021 12:30:00;20.11.2021;12:30:00;72,712
20.11.2021 12:45:00;20.11.2021;12:45:00;66,317
20.11.2021 13:00:00;20.11.2021;13:00:00;59,450
20.11.2021 13:15:00;20.11.2021;13:15:00;72,421
20.11.2021 13:30:00;20.11.2021;13:30:00;65,437
20.11.2021 13:45:00;20.11.2021;13:45:00;63,033
20.11.2021 14:00:00;20.11.2021;14:00:00;57,954
20.11.2021 14:15:00;20.11.2021;14:15:00;57,179
20.11.2021 14:30:00;20.11.2021;14:30:00;59,813
20.11.2021 14:45:00;20.11.2021;14:45:00;64,934
20.11.2021 15:00:00;20.11.2021;15:00:00;70,157
20.11.2021 15:15:00;20.11.2021;15:15:00;52,581
20.11.2021 15:30:00;20.11.2021;15:30:00;64,616
20.11.2021 15:45:00;20.11.2021;15:45:00;70,978
20.11.2021 16:00:00;20.11.2021;16:00:00;77,230
20.11.2021 16:15:00;20.11.2021;16:15:00;53,729
20.11.2021 16:30:00;20.11.2021;16:30:00;67,978
20.11.2021 16:45:00;20.11.2021;16:45:00;77,379
20.11.2021 17:00:00;20.11.2021;17:00:00;89,340
20.11.2021 17:15:00;20.11.2021;17:15:00;64,451
20.11.2021 17:30:00;20.11.2021;17:30:00;77,739
20.11.2021 17:45:00;20.11.2021;17:45:00;90,688
20.11.2021 18:00:00;20.11.2021;18:00:00;97,376
20.11.2021 18:15:00;20.11.2021;18:15:00;86,536
20.11.2021 18:30:00;20.11.2021;18:30:00;85,292
20.11.2021 18:45:00;20.11.2021;18:45:00;85,630
20.11.2021 19:00:00;20.11.2021;19:00:00;81,627
20.11.2021 19:15:00;20.11.2021;19:15:00;96,598
20.11.2021 19:30:00;20.11.2021;19:30:00;85,686
20.11.2021 19:45:00;20.11.2021;19:45:00;80,925
20.11.2021 20:00:00;20.11.2021;20:00:00;67,450
20.11.2021 20:15:00;20.11.2021;20:15:00;96,692
20.11.2021 20:30:00;20.11.2021;20:30:00;78,562
20.11.2021 20:45:00;20.11.2021;20:45:00;67,793
20.11.2021 21:00:00;20.11.2021;21:00:00;54,156
20.11.2021 21:15:00;20.11.2021;21:15:00;80,533
20.11.2021 21:30:00;20.11.2021;21:30:00;73,875
20.11.2021 21:45:00;20.11.2021;21:45:00;61,669
20.11.2021 22:00:00;20.11.2021;22:00:00;53,925
20.11.2021 22:15:00;20.11.2021;22:15:00;80,064
20.11.2021 22:30:00;20.11.2021;22:30:00;68,079
20.11.2021 22:45:00;20.11.2021;22:45:00;64,505
20.11.2021 23:00:00;20.11.2021;23:00:00;50,657
20.11.2021 23:15:00;20.11.2021;23:15:00;77,990
20.11.2021 23:30:00;20.11.2021;23:30:00;65,285
20.11.2021 23:45:00;20.11.2021;23:45:00;54,170
21.11.2021 00:00:00;21.11.2021;00:00:00;36,035
21.11.2021 00:15:00;21.11.2021;00:15:00;70,889
21.11.2021 00:30:00;21.11.2021;00:30:00;54,045
21.11.2021 00:45:00;21.11.2021;00:45:00;40,967
21.11.2021 01:00:00;21.11.2021;01:00:00;33,072
21.11.2021 01:15:00;21.11.2021;01:15:00;59,762
21.11.2021 01:30:00;21.11.2021;01:30:00;48,108
21.11.2021 01:45:00;21.11.2021;01:45:00;43,588
21.11.2021 02:00:00;21.11.2021;02:00:00;38,690
21.11.2021 02:15:00;21.11.2021;02:15:00;52,723
21.11.2021 02:30:00;21.11.2021;02:30:00;48,348
21.11.2021 02:45:00;21.11.2021;02:45:00;45,060
21.11.2021 03:00:00;21.11.2021;03:00:00;42,502
21.11.2021 03:15:00;21.11.2021;03:15:00;45,007
21.11.2021 03:30:00;21.11.2021;03:30:00;40,863
21.11.2021 03:45:00;21.11.2021;03:45:00;38,733
21.11.2021 04:00:00;21.11.2021;04:00:00;40,019
21.11.2021 04:15:00;21.11.2021;04:15:00;41,751
21.11.2021 04:30:00;21.11.2021;04:30:00;41,531
21.11.2021 04:45:00;21.11.2021;04:45:00;38,549
21.11.2021 05:00:00;21.11.2021;05:00:00;36,482
21.11.2021 05:15:00;21.11.2021;05:15:00;48,197
21.11.2021 05:30:00;21.11.2021;05:30:00;41,935
21.11.2021 05:45:00;21.11.2021;05:45:00;41,543
21.11.2021 06:00:00;21.11.2021;06:00:00;36,591
21.11.2021 06:15:00;21.11.2021;06:15:00;38,255
21.11.2021 06:30:00;21.11.2021;06:30:00;35,959
21.11.2021 06:45:00;21.11.2021;06:45:00;39,915
21.11.2021 07:00:00;21.11.2021;07:00:00;44,333
21.11.2021 07:15:00;21.11.2021;07:15:00;35,617
21.11.2021 07:30:00;21.11.2021;07:30:00;38,677
21.11.2021 07:45:00;21.11.2021;07:45:00;45,675
21.11.2021 08:00:00;21.11.2021;08:00:00;53,838
21.11.2021 08:15:00;21.11.2021;08:15:00;42,144
21.11.2021 08:30:00;21.11.2021;08:30:00;45,554
21.11.2021 08:45:00;21.11.2021;08:45:00;50,504
21.11.2021 09:00:00;21.11.2021;09:00:00;55,844
21.11.2021 09:15:00;21.11.2021;09:15:00;50,780
21.11.2021 09:30:00;21.11.2021;09:30:00;53,106
21.11.2021 09:45:00;21.11.2021;09:45:00;53,338
21.11.2021 10:00:00;21.11.2021;10:00:00;56,059
21.11.2021 10:15:00;21.11.2021;10:15:00;52,524
21.11.2021 10:30:00;21.11.2021;10:30:00;54,359
21.11.2021 10:45:00;21.11.2021;10:45:00;55,859
21.11.2021 11:00:00;21.11.2021;11:00:00;59,867
21.11.2021 11:15:00;21.11.2021;11:15:00;46,355
21.11.2021 11:30:00;21.11.2021;11:30:00;60,187
21.11.2021 11:45:00;21.11.2021;11:45:00;62,965
21.11.2021 12:00:00;21.11.2021;12:00:00;59,726
21.11.2021 12:15:00;21.11.2021;12:15:00;70,438
21.11.2021 12:30:00;21.11.2021;12:30:00;57,987
21.11.2021 12:45:00;21.11.2021;12:45:00;55,824
21.11.2021 13:00:00;21.11.2021;13:00:00;43,948
21.11.2021 13:15:00;21.11.2021;13:15:00;59,677
21.11.2021 13:30:00;21.11.2021;13:30:00;52,499
21.11.2021 13:45:00;21.11.2021;13:45:00;49,340
21.11.2021 14:00:00;21.11.2021;14:00:00;45,258
21.11.2021 14:15:00;21.11.2021;14:15:00;46,160
21.11.2021 14:30:00;21.11.2021;14:30:00;47,452
21.11.2021 14:45:00;21.11.2021;14:45:00;50,074
21.11.2021 15:00:00;21.11.2021;15:00:00;55,746
21.11.2021 15:15:00;21.11.2021;15:15:00;43,296
21.11.2021 15:30:00;21.11.2021;15:30:00;50,574
21.11.2021 15:45:00;21.11.2021;15:45:00;58,294
21.11.2021 16:00:00;21.11.2021;16:00:00;67,240
21.11.2021 16:15:00;21.11.2021;16:15:00;40,517
21.11.2021 16:30:00;21.11.2021;16:30:00;52,659
21.11.2021 16:45:00;21.11.2021;16:45:00;67,591
21.11.2021 17:00:00;21.11.2021;17:00:00;83,821
21.11.2021 17:15:00;21.11.2021;17:15:00;50,887
21.11.2021 17:30:00;21.11.2021;17:30:00;66,832
21.11.2021 17:45:00;21.11.2021;17:45:00;79,865
21.11.2021 18:00:00;21.11.2021;18:00:00;92,675
21.11.2021 18:15:00;21.11.2021;18:15:00;74,794
21.11.2021 18:30:00;21.11.2021;18:30:00;78,889
21.11.2021 18:45:00;21.11.2021;18:45:00;80,097
21.11.2021 19:00:00;21.11.2021;19:00:00;77,362
21.11.2021 19:15:00;21.11.2021;19:15:00;88,143
21.11.2021 19:30:00;21.11.2021;19:30:00;81,071
21.11.2021 19:45:00;21.11.2021;19:45:00;72,662
21.11.2021 20:00:00;21.11.2021;20:00:00;67,259
21.11.2021 20:15:00;21.11.2021;20:15:00;90,987
21.11.2021 20:30:00;21.11.2021;20:30:00;77,275
21.11.2021 20:45:00;21.11.2021;20:45:00;65,154
21.11.2021 21:00:00;21.11.2021;21:00:00;54,570
21.11.2021 21:15:00;21.11.2021;21:15:00;76,347
21.11.2021 21:30:00;21.11.2021;21:30:00;67,221
21.11.2021 21:45:00;21.11.2021;21:45:00;60,120
21.11.2021 22:00:00;21.11.2021;22:00:00;60,445
21.11.2021 22:15:00;21.11.2021;22:15:00;78,605
21.11.2021 22:30:00;21.11.2021;22:30:00;69,653
21.11.2021 22:45:00;21.11.2021;22:45:00;63,302
21.11.2021 23:00:00;21.11.2021;23:00:00;46,044
21.11.2021 23:15:00;21.11.2021;23:15:00;78,379
21.11.2021 23:30:00;21.11.2021;23:30:00;63,257
21.11.2021 23:45:00;21.11.2021;23:45:00;51,497
22.11.2021 00:00:00;22.11.2021;00:00:00;32,183
22.11.2021 00:15:00;22.11.2021;00:15:00;68,778
22.11.2021 00:30:00;22.11.2021;00:30:00;57,876
22.11.2021 00:45:00;22.11.2021;00:45:00;47,455
22.11.2021 01:00:00;22.11.2021;01:00:00;41,024
22.11.2021 01:15:00;22.11.2021;01:15:00;59,026
22.11.2021 01:30:00;22.11.2021;01:30:00;49,431
22.11.2021 01:45:00;22.11.2021;01:45:00;47,240
22.11.2021 02:00:00;22.11.2021;02:00:00;43,780
22.11.2021 02:15:00;22.11.2021;02:15:00;49,258
22.11.2021 02:30:00;22.11.2021;02:30:00;46,016
22.11.2021 02:45:00;22.11.2021;02:45:00;46,486
22.11.2021 03:00:00;22.11.2021;03:00:00;47,133
22.11.2021 03:15:00;22.11.2021;03:15:00;40,517
22.11.2021 03:30:00;22.11.2021;03:30:00;43,134
22.11.2021 03:45:00;22.11.2021;03:45:00;45,738
22.11.2021 04:00:00;22.11.2021;04:00:00;50,763
22.11.2021 04:15:00;22.11.2021;04:15:00;35,117
22.11.2021 04:30:00;22.11.2021;04:30:00;42,193
22.11.2021 04:45:00;22.11.2021;04:45:00;48,051
22.11.2021 05:00:00;22.11.2021;05:00:00;59,210
22.11.2021 05:15:00;22.11.2021;05:15:00;37,622
22.11.2021 05:30:00;22.11.2021;05:30:00;42,223
22.11.2021 05:45:00;22.11.2021;05:45:00;52,467
22.11.2021 06:00:00;22.11.2021;06:00:00;73,939
22.11.2021 06:15:00;22.11.2021;06:15:00;41,994
22.11.2021 06:30:00;22.11.2021;06:30:00;72,034
22.11.2021 06:45:00;22.11.2021;06:45:00;87,125
22.11.2021 07:00:00;22.11.2021;07:00:00;105,800
22.11.2021 07:15:00;22.11.2021;07:15:00;73,442
22.11.2021 07:30:00;22.11.2021;07:30:00;94,797
22.11.2021 07:45:00;22.11.2021;07:45:00;99,473
22.11.2021 08:00:00;22.11.2021;08:00:00;104,727
22.11.2021 08:15:00;22.11.2021;08:15:00;107,009
22.11.2021 08:30:00;22.11.2021;08:30:00;100,343
22.11.2021 08:45:00;22.11.2021;08:45:00;95,313
22.11.2021 09:00:00;22.11.2021;09:00:00;85,842
22.11.2021 09:15:00;22.11.2021;09:15:00;103,896
22.11.2021 09:30:00;22.11.2021;09:30:00;90,405
22.11.2021 09:45:00;22.11.2021;09:45:00;84,916
22.11.2021 10:00:00;22.11.2021;10:00:00;77,799
22.11.2021 10:15:00;22.11.2021;10:15:00;93,001
22.11.2021 10:30:00;22.11.2021;10:30:00;84,478
22.11.2021 10:45:00;22.11.2021;10:45:00;80,013
22.11.2021 11:00:00;22.11.2021;11:00:00;76,378
22.11.2021 11:15:00;22.11.2021;11:15:00;81,869
22.11.2021 11:30:00;22.11.2021;11:30:00;82,296
22.11.2021 11:45:00;22.11.2021;11:45:00;80,926
22.11.2021 12:00:00;22.11.2021;12:00:00;76,736
22.11.2021 12:15:00;22.11.2021;12:15:00;82,023
22.11.2021 12:30:00;22.11.2021;12:30:00;75,118
22.11.2021 12:45:00;22.11.2021;12:45:00;75,660
22.11.2021 13:00:00;22.11.2021;13:00:00;73,621
22.11.2021 13:15:00;22.11.2021;13:15:00;81,537
22.11.2021 13:30:00;22.11.2021;13:30:00;79,305
22.11.2021 13:45:00;22.11.2021;13:45:00;75,356
22.11.2021 14:00:00;22.11.2021;14:00:00;67,921
22.11.2021 14:15:00;22.11.2021;14:15:00;66,454
22.11.2021 14:30:00;22.11.2021;14:30:00;73,080
22.11.2021 14:45:00;22.11.2021;14:45:00;79,233
22.11.2021 15:00:00;22.11.2021;15:00:00;84,764
22.11.2021 15:15:00;22.11.2021;15:15:00;71,325
22.11.2021 15:30:00;22.11.2021;15:30:00;78,751
22.11.2021 15:45:00;22.11.2021;15:45:00;82,775
22.11.2021 16:00:00;22.11.2021;16:00:00;86,383
22.11.2021 16:15:00;22.11.2021;16:15:00;67,609
22.11.2021 16:30:00;22.11.2021;16:30:00;75,980
22.11.2021 16:45:00;22.11.2021;16:45:00;84,395
22.11.2021 17:00:00;22.11.2021;17:00:00;101,851
22.11.2021 17:15:00;22.11.2021;17:15:00;73,822
22.11.2021 17:30:00;22.11.2021;17:30:00;88,816
22.11.2021 17:45:00;22.11.2021;17:45:00;98,543
22.11.2021 18:00:00;22.11.2021;18:00:00;116,113
22.11.2021 18:15:00;22.11.2021;18:15:00;96,476
22.11.2021 18:30:00;22.11.2021;18:30:00;92,576
22.11.2021 18:45:00;22.11.2021;18:45:00;103,704
22.11.2021 19:00:00;22.11.2021;19:00:00;104,638
22.11.2021 19:15:00;22.11.2021;19:15:00;119,257
22.11.2021 19:30:00;22.11.2021;19:30:00;104,201
22.11.2021 19:45:00;22.11.2021;19:45:00;99,535
22.11.2021 20:00:00;22.11.2021;20:00:00;89,481
22.11.2021 20:15:00;22.11.2021;20:15:00;124,039
22.11.2021 20:30:00;22.11.2021;20:30:00;97,854
22.11.2021 20:45:00;22.11.2021;20:45:00;78,838
22.11.2021 21:00:00;22.11.2021;21:00:00;56,339
22.11.2021 21:15:00;22.11.2021;21:15:00;103,232
22.11.2021 21:30:00;22.11.2021;21:30:00;81,968
22.11.2021 21:45:00;22.11.2021;21:45:00;69,069
22.11.2021 22:00:00;22.11.2021;22:00:00;50,981
22.11.2021 22:15:00;22.11.2021;22:15:00;97,716
22.11.2021 22:30:00;22.11.2021;22:30:00;81,916
22.11.2021 22:45:00;22.11.2021;22:45:00;63,464
22.11.2021 23:00:00;22.11.2021;23:00:00;42,456
22.11.2021 23:15:00;22.11.2021;23:15:00;86,692
22.11.2021 23:30:00;22.11.2021;23:30:00;72,070
22.11.2021 23:45:00;22.11.2021;23:45:00;57,473
23.11.2021 00:00:00;23.11.2021;00:00:00;35,029
23.11.2021 00:15:00;23.11.2021;00:15:00;77,982
23.11.2021 00:30:00;23.11.2021;00:30:00;66,617
23.11.2021 00:45:00;23.11.2021;00:45:00;55,649
23.11.2021 01:00:00;23.11.2021;01:00:00;43,668
23.11.2021 01:15:00;23.11.2021;01:15:00;69,639
23.11.2021 01:30:00;23.11.2021;01:30:00;60,797
23.11.2021 01:45:00;23.11.2021;01:45:00;54,458
23.11.2021 02:00:00;23.11.2021;02:00:00;48,185
23.11.2021 02:15:00;23.11.2021;02:15:00;57,000
23.11.2021 02:30:00;23.11.2021;02:30:00;52,477
23.11.2021 02:45:00;23.11.2021;02:45:00;54,820
23.11.2021 03:00:00;23.11.2021;03:00:00;55,999
23.11.2021 03:15:00;23.11.2021;03:15:00;48,091
23.11.2021 03:30:00;23.11.2021;03:30:00;49,739
23.11.2021 03:45:00;23.11.2021;03:45:00;53,082
23.11.2021 04:00:00;23.11.2021;04:00:00;57,766
23.11.2021 04:15:00;23.11.2021;04:15:00;42,242
23.11.2021 04:30:00;23.11.2021;04:30:00;50,117
23.11.2021 04:45:00;23.11.2021;04:45:00;59,057
23.11.2021 05:00:00;23.11.2021;05:00:00;62,242
23.11.2021 05:15:00;23.11.2021;05:15:00;48,637
23.11.2021 05:30:00;23.11.2021;05:30:00;52,693
23.11.2021 05:45:00;23.11.2021;05:45:00;63,651
23.11.2021 06:00:00;23.11.2021;06:00:00;75,246
23.11.2021 06:15:00;23.11.2021;06:15:00;41,513
23.11.2021 06:30:00;23.11.2021;06:30:00;67,227
23.11.2021 06:45:00;23.11.2021;06:45:00;89,312
23.11.2021 07:00:00;23.11.2021;07:00:00;115,084
23.11.2021 07:15:00;23.11.2021;07:15:00;69,442
23.11.2021 07:30:00;23.11.2021;07:30:00;92,220
23.11.2021 07:45:00;23.11.2021;07:45:00;103,892
23.11.2021 08:00:00;23.11.2021;08:00:00;113,547
23.11.2021 08:15:00;23.11.2021;08:15:00;100,017
23.11.2021 08:30:00;23.11.2021;08:30:00;101,721
23.11.2021 08:45:00;23.11.2021;08:45:00;101,050
23.11.2021 09:00:00;23.11.2021;09:00:00;92,011
23.11.2021 09:15:00;23.11.2021;09:15:00;102,227
23.11.2021 09:30:00;23.11.2021;09:30:00;95,071
23.11.2021 09:45:00;23.11.2021;09:45:00;91,799
23.11.2021 10:00:00;23.11.2021;10:00:00;85,946
23.11.2021 10:15:00;23.11.2021;10:15:00;97,185
23.11.2021 10:30:00;23.11.2021;10:30:00;88,161
23.11.2021 10:45:00;23.11.2021;10:45:00;84,098
23.11.2021 11:00:00;23.11.2021;11:00:00;82,623
23.11.2021 11:15:00;23.11.2021;11:15:00;85,556
23.11.2021 11:30:00;23.11.2021;11:30:00;88,078
23.11.2021 11:45:00;23.11.2021;11:45:00;87,538
23.11.2021 12:00:00;23.11.2021;12:00:00;83,410
23.11.2021 12:15:00;23.11.2021;12:15:00;88,256
23.11.2021 12:30:00;23.11.2021;12:30:00;81,113
23.11.2021 12:45:00;23.11.2021;12:45:00;80,420
23.11.2021 13:00:00;23.11.2021;13:00:00;78,014
23.11.2021 13:15:00;23.11.2021;13:15:00;88,680
23.11.2021 13:30:00;23.11.2021;13:30:00;84,342
23.11.2021 13:45:00;23.11.2021;13:45:00;79,212
23.11.2021 14:00:00;23.11.2021;14:00:00;70,031
23.11.2021 14:15:00;23.11.2021;14:15:00;72,211
23.11.2021 14:30:00;23.11.2021;14:30:00;79,460
23.11.2021 14:45:00;23.11.2021;14:45:00;83,787
23.11.2021 15:00:00;23.11.2021;15:00:00;88,323
23.11.2021 15:15:00;23.11.2021;15:15:00;76,701
23.11.2021 15:30:00;23.11.2021;15:30:00;83,618
23.11.2021 15:45:00;23.11.2021;15:45:00;86,177
23.11.2021 16:00:00;23.11.2021;16:00:00;88,167
23.11.2021 16:15:00;23.11.2021;16:15:00;72,336
23.11.2021 16:30:00;23.11.2021;16:30:00;81,079
23.11.2021 16:45:00;23.11.2021;16:45:00;88,894
23.11.2021 17:00:00;23.11.2021;17:00:00;107,286
23.11.2021 17:15:00;23.11.2021;17:15:00;78,343
23.11.2021 17:30:00;23.11.2021;17:30:00;96,170
23.11.2021 17:45:00;23.11.2021;17:45:00;105,917
23.11.2021 18:00:00;23.11.2021;18:00:00;120,340
23.11.2021 18:15:00;23.11.2021;18:15:00;102,549
23.11.2021 18:30:00;23.11.2021;18:30:00;95,980
23.11.2021 18:45:00;23.11.2021;18:45:00;99,709
23.11.2021 19:00:00;23.11.2021;19:00:00;103,445
23.11.2021 19:15:00;23.11.2021;19:15:00;121,258
23.11.2021 19:30:00;23.11.2021;19:30:00;100,260
23.11.2021 19:45:00;23.11.2021;19:45:00;91,691
23.11.2021 20:00:00;23.11.2021;20:00:00;80,901
23.11.2021 20:15:00;23.11.2021;20:15:00;128,417
23.11.2021 20:30:00;23.11.2021;20:30:00;96,594
23.11.2021 20:45:00;23.11.2021;20:45:00;78,769
23.11.2021 21:00:00;23.11.2021;21:00:00;59,253
23.11.2021 21:15:00;23.11.2021;21:15:00;102,007
23.11.2021 21:30:00;23.11.2021;21:30:00;84,293
23.11.2021 21:45:00;23.11.2021;21:45:00;68,307
23.11.2021 22:00:00;23.11.2021;22:00:00;52,246
23.11.2021 22:15:00;23.11.2021;22:15:00;96,794
23.11.2021 22:30:00;23.11.2021;22:30:00;79,522
23.11.2021 22:45:00;23.11.2021;22:45:00;65,229
23.11.2021 23:00:00;23.11.2021;23:00:00;48,165
23.11.2021 23:15:00;23.11.2021;23:15:00;87,550
23.11.2021 23:30:00;23.11.2021;23:30:00;73,067
23.11.2021 23:45:00;23.11.2021;23:45:00;56,141
24.11.2021 00:00:00;24.11.2021;00:00:00;34,025
24.11.2021 00:15:00;24.11.2021;00:15:00;77,982
24.11.2021 00:30:00;24.11.2021;00:30:00;66,617
24.11.2021 00:45:00;24.11.2021;00:45:00;55,649
24.11.2021 01:00:00;24.11.2021;01:00:00;43,668
24.11.2021 01:15:00;24.11.2021;01:15:00;69,639
24.11.2021 01:30:00;24.11.2021;01:30:00;60,797
24.11.2021 01:45:00;24.11.2021;01:45:00;54,458
24.11.2021 02:00:00;24.11.2021;02:00:00;48,185
24.11.2021 02:15:00;24.11.2021;02:15:00;57,000
24.11.2021 02:30:00;24.11.2021;02:30:00;52,477
24.11.2021 02:45:00;24.11.2021;02:45:00;54,820
24.11.2021 03:00:00;24.11.2021;03:00:00;55,999
24.11.2021 03:15:00;24.11.2021;03:15:00;48,091
24.11.2021 03:30:00;24.11.2021;03:30:00;49,739
24.11.2021 03:45:00;24.11.2021;03:45:00;53,082
24.11.2021 04:00:00;24.11.2021;04:00:00;57,766
24.11.2021 04:15:00;24.11.2021;04:15:00;42,242
24.11.2021 04:30:00;24.11.2021;04:30:00;50,117
24.11.2021 04:45:00;24.11.2021;04:45:00;59,057
24.11.2021 05:00:00;24.11.2021;05:00:00;62,242
24.11.2021 05:15:00;24.11.2021;05:15:00;48,637
24.11.2021 05:30:00;24.11.2021;05:30:00;52,693
24.11.2021 05:45:00;24.11.2021;05:45:00;63,651
24.11.2021 06:00:00;24.11.2021;06:00:00;75,246
24.11.2021 06:15:00;24.11.2021;06:15:00;41,513
24.11.2021 06:30:00;24.11.2021;06:30:00;67,227
24.11.2021 06:45:00;24.11.2021;06:45:00;89,312
24.11.2021 07:00:00;24.11.2021;07:00:00;115,084
24.11.2021 07:15:00;24.11.2021;07:15:00;69,442
24.11.2021 07:30:00;24.11.2021;07:30:00;92,220
24.11.2021 07:45:00;24.11.2021;07:45:00;103,892
24.11.2021 08:00:00;24.11.2021;08:00:00;113,547
24.11.2021 08:15:00;24.11.2021;08:15:00;100,017
24.11.2021 08:30:00;24.11.2021;08:30:00;101,721
24.11.2021 08:45:00;24.11.2021;08:45:00;101,050
24.11.2021 09:00:00;24.11.2021;09:00:00;92,011
24.11.2021 09:15:00;24.11.2021;09:15:00;102,227
24.11.2021 09:30:00;24.11.2021;09:30:00;95,071
24.11.2021 09:45:00;24.11.2021;09:45:00;91,799
24.11.2021 10:00:00;24.11.2021;10:00:00;85,946
24.11.2021 10:15:00;24.11.2021;10:15:00;97,185
24.11.2021 10:30:00;24.11.2021;10:30:00;88,161
24.11.2021 10:45:00;24.11.2021;10:45:00;84,098
24.11.2021 11:00:00;24.11.2021;11:00:00;82,623
24.11.2021 11:15:00;24.11.2021;11:15:00;85,556
24.11.2021 11:30:00;24.11.2021;11:30:00;88,078
24.11.2021 11:45:00;24.11.2021;11:45:00;87,538
24.11.2021 12:00:00;24.11.2021;12:00:00;83,410
24.11.2021 12:15:00;24.11.2021;12:15:00;88,256
24.11.2021 12:30:00;24.11.2021;12:30:00;81,113
24.11.2021 12:45:00;24.11.2021;12:45:00;80,420
24.11.2021 13:00:00;24.11.2021;13:00:00;78,014
24.11.2021 13:15:00;24.11.2021;13:15:00;88,680
24.11.2021 13:30:00;24.11.2021;13:30:00;84,342
24.11.2021 13:45:00;24.11.2021;13:45:00;79,212
24.11.2021 14:00:00;24.11.2021;14:00:00;70,031
24.11.2021 14:15:00;24.11.2021;14:15:00;72,211
