DT-Index;Datum;Zeit;Quotation [Euro/MWh]
19.11.2021 10:00:00;19.11.2021;10:00:00;54,667
19.11.2021 10:15:00;19.11.2021;10:15:00;65,287
19.11.2021 10:30:00;19.11.2021;10:30:00;59,224
19.11.2021 10:45:00;19.11.2021;10:45:00;56,551
19.11.2021 11:00:00;19.11.2021;11:00:00;52,645
19.11.2021 11:15:00;19.11.2021;11:15:00;60,183
19.11.2021 11:30:00;19.11.2021;11:30:00;58,741
19.11.2021 11:45:00;19.11.2021;11:45:00;55,665
19.11.2021 12:00:00;19.11.2021;12:00:00;49,963
19.11.2021 12:15:00;19.11.2021;12:15:00;58,279
19.11.2021 12:30:00;19.11.2021;12:30:00;53,352
19.11.2021 12:45:00;19.11.2021;12:45:00;51,349
19.11.2021 13:00:00;19.11.2021;13:00:00;49,955
19.11.2021 13:15:00;19.11.2021;13:15:00;56,425
19.11.2021 13:30:00;19.11.2021;13:30:00;54,301
19.11.2021 13:45:00;19.11.2021;13:45:00;51,174
19.11.2021 14:00:00;19.11.2021;14:00:00;47,253
19.11.2021 14:15:00;19.11.2021;14:15:00;45,451
19.11.2021 14:30:00;19.11.2021;14:30:00;49,894
19.11.2021 14:45:00;19.11.2021;14:45:00;53,327
19.11.2021 15:00:00;19.11.2021;15:00:00;57,686
19.11.2021 15:15:00;19.11.2021;15:15:00;45,870
19.11.2021 15:30:00;19.11.2021;15:30:00;50,330
19.11.2021 15:45:00;19.11.2021;15:45:00;55,047
19.11.2021 16:00:00;19.11.2021;16:00:00;59,252
19.11.2021 16:15:00;19.11.2021;16:15:00;45,014
19.11.2021 16:30:00;19.11.2021;16:30:00;51,422
19.11.2021 16:45:00;19.11.2021;16:45:00;59,447
19.11.2021 17:00:00;19.11.2021;17:00:00;68,198
19.11.2021 17:15:00;19.11.2021;17:15:00;53,221
19.11.2021 17:30:00;19.11.2021;17:30:00;60,947
19.11.2021 17:45:00;19.11.2021;17:45:00;68,003
19.11.2021 18:00:00;19.11.2021;18:00:00;70,445
19.11.2021 18:15:00;19.11.2021;18:15:00;61,457
19.11.2021 18:30:00;19.11.2021;18:30:00;60,952
19.11.2021 18:45:00;19.11.2021;18:45:00;62,339
19.11.2021 19:00:00;19.11.2021;19:00:00;62,804
19.11.2021 19:15:00;19.11.2021;19:15:00;70,020
19.11.2021 19:30:00;19.11.2021;19:30:00;62,818
19.11.2021 19:45:00;19.11.2021;19:45:00;56,858
19.11.2021 20:00:00;19.11.2021;20:00:00;49,753
19.11.2021 20:15:00;19.11.2021;20:15:00;69,236
19.11.2021 20:30:00;19.11.2021;20:30:00;56,038
19.11.2021 20:45:00;19.11.2021;20:45:00;44,790
19.11.2021 21:00:00;19.11.2021;21:00:00;35,036
19.11.2021 21:15:00;19.11.2021;21:15:00;58,406
19.11.2021 21:30:00;19.11.2021;21:30:00;50,958
19.11.2021 21:45:00;19.11.2021;21:45:00;39,752
19.11.2021 22:00:00;19.11.2021;22:00:00;29,170
19.11.2021 22:15:00;19.11.2021;22:15:00;57,820
19.11.2021 22:30:00;19.11.2021;22:30:00;48,256
19.11.2021 22:45:00;19.11.2021;22:45:00;36,927
19.11.2021 23:00:00;19.11.2021;23:00:00;27,667
19.11.2021 23:15:00;19.11.2021;23:15:00;52,252
19.11.2021 23:30:00;19.11.2021;23:30:00;43,839
19.11.2021 23:45:00;19.11.2021;23:45:00;32,650
20.11.2021 00:00:00;20.11.2021;00:00:00;21,906
20.11.2021 00:15:00;20.11.2021;00:15:00;48,647
20.11.2021 00:30:00;20.11.2021;00:30:00;40,638
20.11.2021 00:45:00;20.11.2021;00:45:00;31,586
20.11.2021 01:00:00;20.11.2021;01:00:00;24,448
20.11.2021 01:15:00;20.11.2021;01:15:00;42,744
20.11.2021 01:30:00;20.11.2021;01:30:00;35,547
20.11.2021 01:45:00;20.11.2021;01:45:00;29,405
20.11.2021 02:00:00;20.11.2021;02:00:00;24,988
20.11.2021 02:15:00;20.11.2021;02:15:00;36,315
20.11.2021 02:30:00;20.11.2021;02:30:00;31,525
20.11.2021 02:45:00;20.11.2021;02:45:00;30,489
20.11.2021 03:00:00;20.11.2021;03:00:00;28,641
20.11.2021 03:15:00;20.11.2021;03:15:00;33,559
20.11.2021 03:30:00;20.11.2021;03:30:00;30,368
20.11.2021 03:45:00;20.11.2021;03:45:00;28,007
20.11.2021 04:00:00;20.11.2021;04:00:00;27,517
20.11.2021 04:15:00;20.11.2021;04:15:00;29,988
20.11.2021 04:30:00;20.11.2021;04:30:00;30,248
20.11.2021 04:45:00;20.11.2021;04:45:00;30,939
20.11.2021 05:00:00;20.11.2021;05:00:00;32,445
20.11.2021 05:15:00;20.11.2021;05:15:00;30,575
20.11.2021 05:30:00;20.11.2021;05:30:00;28,698
20.11.2021 05:45:00;20.11.2021;05:45:00;31,438
20.11.2021 06:00:00;20.11.2021;06:00:00;36,420
20.11.2021 06:15:00;20.11.2021;06:15:00;25,098
20.11.2021 06:30:00;20.11.2021;06:30:00;30,769
20.11.2021 06:45:00;20.11.2021;06:45:00;37,429
20.11.2021 07:00:00;20.11.2021;07:00:00;42,319
20.11.2021 07:15:00;20.11.2021;07:15:00;25,887
20.11.2021 07:30:00;20.11.2021;07:30:00;33,370
20.11.2021 07:45:00;20.11.2021;07:45:00;43,965
20.11.2021 08:00:00;20.11.2021;08:00:00;48,928
20.11.2021 08:15:00;20.11.2021;08:15:00;37,182
20.11.2021 08:30:00;20.11.2021;08:30:00;41,264
20.11.2021 08:45:00;20.11.2021;08:45:00;45,168
20.11.2021 09:00:00;20.11.2021;09:00:00;45,292
20.11.2021 09:15:00;20.11.2021;09:15:00;47,108
20.11.2021 09:30:00;20.11.2021;09:30:00;46,288
20.11.2021 09:45:00;20.11.2021;09:45:00;45,692
20.11.2021 10:00:00;20.11.2021;10:00:00;41,110
20.11.2021 10:15:00;20.11.2021;10:15:00;49,453
20.11.2021 10:30:00;20.11.2021;10:30:00;44,882
20.11.2021 10:45:00;20.11.2021;10:45:00;40,707
20.11.2021 11:00:00;20.11.2021;11:00:00;36,155
20.11.2021 11:15:00;20.11.2021;11:15:00;44,365
20.11.2021 11:30:00;20.11.2021;11:30:00;43,397
20.11.2021 11:45:00;20.11.2021;11:45:00;41,249
20.11.2021 12:00:00;20.11.2021;12:00:00;35,031
20.11.2021 12:15:00;20.11.2021;12:15:00;45,352
20.11.2021 12:30:00;20.11.2021;12:30:00;40,926
20.11.2021 12:45:00;20.11.2021;12:45:00;35,111
20.11.2021 13:00:00;20.11.2021;13:00:00;30,375
20.11.2021 13:15:00;20.11.2021;13:15:00;41,075
20.11.2021 13:30:00;20.11.2021;13:30:00;35,746
20.11.2021 13:45:00;20.11.2021;13:45:00;33,078
20.11.2021 14:00:00;20.11.2021;14:00:00;30,139
20.11.2021 14:15:00;20.11.2021;14:15:00;30,151
20.11.2021 14:30:00;20.11.2021;14:30:00;31,895
20.11.2021 14:45:00;20.11.2021;14:45:00;35,335
20.11.2021 15:00:00;20.11.2021;15:00:00;40,232
20.11.2021 15:15:00;20.11.2021;15:15:00;26,956
20.11.2021 15:30:00;20.11.2021;15:30:00;34,207
20.11.2021 15:45:00;20.11.2021;15:45:00;40,884
20.11.2021 16:00:00;20.11.2021;16:00:00;48,293
20.11.2021 16:15:00;20.11.2021;16:15:00;26,966
20.11.2021 16:30:00;20.11.2021;16:30:00;36,518
20.11.2021 16:45:00;20.11.2021;16:45:00;46,810
20.11.2021 17:00:00;20.11.2021;17:00:00;54,697
20.11.2021 17:15:00;20.11.2021;17:15:00;36,082
20.11.2021 17:30:00;20.11.2021;17:30:00;45,519
20.11.2021 17:45:00;20.11.2021;17:45:00;54,205
20.11.2021 18:00:00;20.11.2021;18:00:00;56,597
20.11.2021 18:15:00;20.11.2021;18:15:00;49,914
20.11.2021 18:30:00;20.11.2021;18:30:00;51,121
20.11.2021 18:45:00;20.11.2021;18:45:00;50,559
20.11.2021 19:00:00;20.11.2021;19:00:00;49,397
20.11.2021 19:15:00;20.11.2021;19:15:00;57,903
20.11.2021 19:30:00;20.11.2021;19:30:00;51,983
20.11.2021 19:45:00;20.11.2021;19:45:00;46,756
20.11.2021 20:00:00;20.11.2021;20:00:00;38,328
20.11.2021 20:15:00;20.11.2021;20:15:00;59,639
20.11.2021 20:30:00;20.11.2021;20:30:00;45,611
20.11.2021 20:45:00;20.11.2021;20:45:00;34,174
20.11.2021 21:00:00;20.11.2021;21:00:00;25,230
20.11.2021 21:15:00;20.11.2021;21:15:00;46,781
20.11.2021 21:30:00;20.11.2021;21:30:00;40,224
20.11.2021 21:45:00;20.11.2021;21:45:00;33,248
20.11.2021 22:00:00;20.11.2021;22:00:00;27,132
20.11.2021 22:15:00;20.11.2021;22:15:00;48,423
20.11.2021 22:30:00;20.11.2021;22:30:00;41,517
20.11.2021 22:45:00;20.11.2021;22:45:00;33,830
20.11.2021 23:00:00;20.11.2021;23:00:00;24,544
20.11.2021 23:15:00;20.11.2021;23:15:00;44,643
20.11.2021 23:30:00;20.11.2021;23:30:00;36,676
20.11.2021 23:45:00;20.11.2021;23:45:00;27,032
21.11.2021 00:00:00;21.11.2021;00:00:00;15,401
21.11.2021 00:15:00;21.11.2021;00:15:00;43,230
21.11.2021 00:30:00;21.11.2021;00:30:00;32,182
21.11.2021 00:45:00;21.11.2021;00:45:00;21,303
21.11.2021 01:00:00;21.11.2021;01:00:00;16,086
21.11.2021 01:15:00;21.11.2021;01:15:00;34,317
21.11.2021 01:30:00;21.11.2021;01:30:00;27,577
21.11.2021 01:45:00;21.11.2021;01:45:00;22,382
21.11.2021 02:00:00;21.11.2021;02:00:00;19,731
21.11.2021 02:15:00;21.11.2021;02:15:00;29,110
21.11.2021 02:30:00;21.11.2021;02:30:00;25,226
21.11.2021 02:45:00;21.11.2021;02:45:00;24,163
21.11.2021 03:00:00;21.11.2021;03:00:00;23,302
21.11.2021 03:15:00;21.11.2021;03:15:00;25,212
21.11.2021 03:30:00;21.11.2021;03:30:00;23,193
21.11.2021 03:45:00;21.11.2021;03:45:00;22,036
21.11.2021 04:00:00;21.11.2021;04:00:00;24,447
21.11.2021 04:15:00;21.11.2021;04:15:00;23,223
21.11.2021 04:30:00;21.11.2021;04:30:00;23,055
21.11.2021 04:45:00;21.11.2021;04:45:00;22,993
21.11.2021 05:00:00;21.11.2021;05:00:00;25,277
21.11.2021 05:15:00;21.11.2021;05:15:00;24,761
21.11.2021 05:30:00;21.11.2021;05:30:00;23,068
21.11.2021 05:45:00;21.11.2021;05:45:00;24,724
21.11.2021 06:00:00;21.11.2021;06:00:00;26,276
21.11.2021 06:15:00;21.11.2021;06:15:00;21,882
21.11.2021 06:30:00;21.11.2021;06:30:00;23,640
21.11.2021 06:45:00;21.11.2021;06:45:00;26,710
21.11.2021 07:00:00;21.11.2021;07:00:00;30,937
21.11.2021 07:15:00;21.11.2021;07:15:00;19,505
21.11.2021 07:30:00;21.11.2021;07:30:00;25,484
21.11.2021 07:45:00;21.11.2021;07:45:00;32,289
21.11.2021 08:00:00;21.11.2021;08:00:00;38,288
21.11.2021 08:15:00;21.11.2021;08:15:00;26,956
21.11.2021 08:30:00;21.11.2021;08:30:00;31,304
21.11.2021 08:45:00;21.11.2021;08:45:00;34,674
21.11.2021 09:00:00;21.11.2021;09:00:00;36,369
21.11.2021 09:15:00;21.11.2021;09:15:00;34,380
21.11.2021 09:30:00;21.11.2021;09:30:00;35,274
21.11.2021 09:45:00;21.11.2021;09:45:00;35,554
21.11.2021 10:00:00;21.11.2021;10:00:00;33,972
21.11.2021 10:15:00;21.11.2021;10:15:00;37,002
21.11.2021 10:30:00;21.11.2021;10:30:00;36,253
21.11.2021 10:45:00;21.11.2021;10:45:00;35,360
21.11.2021 11:00:00;21.11.2021;11:00:00;35,939
21.11.2021 11:15:00;21.11.2021;11:15:00;35,288
21.11.2021 11:30:00;21.11.2021;11:30:00;38,275
21.11.2021 11:45:00;21.11.2021;11:45:00;39,933
21.11.2021 12:00:00;21.11.2021;12:00:00;36,064
21.11.2021 12:15:00;21.11.2021;12:15:00;43,809
21.11.2021 12:30:00;21.11.2021;12:30:00;38,021
21.11.2021 12:45:00;21.11.2021;12:45:00;34,168
21.11.2021 13:00:00;21.11.2021;13:00:00;28,331
21.11.2021 13:15:00;21.11.2021;13:15:00;39,565
21.11.2021 13:30:00;21.11.2021;13:30:00;33,561
21.11.2021 13:45:00;21.11.2021;13:45:00;29,752
21.11.2021 14:00:00;21.11.2021;14:00:00;26,679
21.11.2021 14:15:00;21.11.2021;14:15:00;29,778
21.11.2021 14:30:00;21.11.2021;14:30:00;30,562
21.11.2021 14:45:00;21.11.2021;14:45:00;31,155
21.11.2021 15:00:00;21.11.2021;15:00:00;34,347
21.11.2021 15:15:00;21.11.2021;15:15:00;24,625
21.11.2021 15:30:00;21.11.2021;15:30:00;29,714
21.11.2021 15:45:00;21.11.2021;15:45:00;34,508
21.11.2021 16:00:00;21.11.2021;16:00:00;40,487
21.11.2021 16:15:00;21.11.2021;16:15:00;22,888
21.11.2021 16:30:00;21.11.2021;16:30:00;30,628
21.11.2021 16:45:00;21.11.2021;16:45:00;40,284
21.11.2021 17:00:00;21.11.2021;17:00:00;49,089
21.11.2021 17:15:00;21.11.2021;17:15:00;28,217
21.11.2021 17:30:00;21.11.2021;17:30:00;39,543
21.11.2021 17:45:00;21.11.2021;17:45:00;48,771
21.11.2021 18:00:00;21.11.2021;18:00:00;54,170
21.11.2021 18:15:00;21.11.2021;18:15:00;43,951
21.11.2021 18:30:00;21.11.2021;18:30:00;47,771
21.11.2021 18:45:00;21.11.2021;18:45:00;48,591
21.11.2021 19:00:00;21.11.2021;19:00:00;48,492
21.11.2021 19:15:00;21.11.2021;19:15:00;53,319
21.11.2021 19:30:00;21.11.2021;19:30:00;50,315
21.11.2021 19:45:00;21.11.2021;19:45:00;46,828
21.11.2021 20:00:00;21.11.2021;20:00:00;40,565
21.11.2021 20:15:00;21.11.2021;20:15:00;56,752
21.11.2021 20:30:00;21.11.2021;20:30:00;47,622
21.11.2021 20:45:00;21.11.2021;20:45:00;37,333
21.11.2021 21:00:00;21.11.2021;21:00:00;27,946
21.11.2021 21:15:00;21.11.2021;21:15:00;47,087
21.11.2021 21:30:00;21.11.2021;21:30:00;39,934
21.11.2021 21:45:00;21.11.2021;21:45:00;33,484
21.11.2021 22:00:00;21.11.2021;22:00:00;30,590
21.11.2021 22:15:00;21.11.2021;22:15:00;49,578
21.11.2021 22:30:00;21.11.2021;22:30:00;43,494
21.11.2021 22:45:00;21.11.2021;22:45:00;34,416
21.11.2021 23:00:00;21.11.2021;23:00:00;23,102
21.11.2021 23:15:00;21.11.2021;23:15:00;47,524
21.11.2021 23:30:00;21.11.2021;23:30:00;38,176
21.11.2021 23:45:00;21.11.2021;23:45:00;29,470
22.11.2021 00:00:00;22.11.2021;00:00:00;18,625
22.11.2021 00:15:00;22.11.2021;00:15:00;41,600
22.11.2021 00:30:00;22.11.2021;00:30:00;35,096
22.11.2021 00:45:00;22.11.2021;00:45:00;26,068
22.11.2021 01:00:00;22.11.2021;01:00:00;21,122
22.11.2021 01:15:00;22.11.2021;01:15:00;36,241
22.11.2021 01:30:00;22.11.2021;01:30:00;30,113
22.11.2021 01:45:00;22.11.2021;01:45:00;26,937
22.11.2021 02:00:00;22.11.2021;02:00:00;22,835
22.11.2021 02:15:00;22.11.2021;02:15:00;28,342
22.11.2021 02:30:00;22.11.2021;02:30:00;25,336
22.11.2021 02:45:00;22.11.2021;02:45:00;27,191
22.11.2021 03:00:00;22.11.2021;03:00:00;29,791
22.11.2021 03:15:00;22.11.2021;03:15:00;23,155
22.11.2021 03:30:00;22.11.2021;03:30:00;24,929
22.11.2021 03:45:00;22.11.2021;03:45:00;26,589
22.11.2021 04:00:00;22.11.2021;04:00:00;32,093
22.11.2021 04:15:00;22.11.2021;04:15:00;17,903
22.11.2021 04:30:00;22.11.2021;04:30:00;23,658
22.11.2021 04:45:00;22.11.2021;04:45:00;30,619
22.11.2021 05:00:00;22.11.2021;05:00:00;37,523
22.11.2021 05:15:00;22.11.2021;05:15:00;17,358
22.11.2021 05:30:00;22.11.2021;05:30:00;22,473
22.11.2021 05:45:00;22.11.2021;05:45:00;38,292
22.11.2021 06:00:00;22.11.2021;06:00:00;52,504
22.11.2021 06:15:00;22.11.2021;06:15:00;17,678
22.11.2021 06:30:00;22.11.2021;06:30:00;41,447
22.11.2021 06:45:00;22.11.2021;06:45:00;60,214
22.11.2021 07:00:00;22.11.2021;07:00:00;70,247
22.11.2021 07:15:00;22.11.2021;07:15:00;46,802
22.11.2021 07:30:00;22.11.2021;07:30:00;59,851
22.11.2021 07:45:00;22.11.2021;07:45:00;65,008
22.11.2021 08:00:00;22.11.2021;08:00:00;68,020
22.11.2021 08:15:00;22.11.2021;08:15:00;68,614
22.11.2021 08:30:00;22.11.2021;08:30:00;68,022
22.11.2021 08:45:00;22.11.2021;08:45:00;64,484
22.11.2021 09:00:00;22.11.2021;09:00:00;58,192
22.11.2021 09:15:00;22.11.2021;09:15:00;68,306
22.11.2021 09:30:00;22.11.2021;09:30:00;63,683
22.11.2021 09:45:00;22.11.2021;09:45:00;60,349
22.11.2021 10:00:00;22.11.2021;10:00:00;54,453
22.11.2021 10:15:00;22.11.2021;10:15:00;65,025
22.11.2021 10:30:00;22.11.2021;10:30:00;58,935
22.11.2021 10:45:00;22.11.2021;10:45:00;55,640
22.11.2021 11:00:00;22.11.2021;11:00:00;52,830
22.11.2021 11:15:00;22.11.2021;11:15:00;58,080
22.11.2021 11:30:00;22.11.2021;11:30:00;57,611
22.11.2021 11:45:00;22.11.2021;11:45:00;56,191
22.11.2021 12:00:00;22.11.2021;12:00:00;51,826
22.11.2021 12:15:00;22.11.2021;12:15:00;57,235
22.11.2021 12:30:00;22.11.2021;12:30:00;51,118
22.11.2021 12:45:00;22.11.2021;12:45:00;51,355
22.11.2021 13:00:00;22.11.2021;13:00:00;51,805
22.11.2021 13:15:00;22.11.2021;13:15:00;56,284
22.11.2021 13:30:00;22.11.2021;13:30:00;55,505
22.11.2021 13:45:00;22.11.2021;13:45:00;52,603
22.11.2021 14:00:00;22.11.2021;14:00:00;48,183
22.11.2021 14:15:00;22.11.2021;14:15:00;47,217
22.11.2021 14:30:00;22.11.2021;14:30:00;51,709
22.11.2021 14:45:00;22.11.2021;14:45:00;55,431
22.11.2021 15:00:00;22.11.2021;15:00:00;58,411
22.11.2021 15:15:00;22.11.2021;15:15:00;49,286
22.11.2021 15:30:00;22.11.2021;15:30:00;53,179
22.11.2021 15:45:00;22.11.2021;15:45:00;56,484
22.11.2021 16:00:00;22.11.2021;16:00:00;59,914
22.11.2021 16:15:00;22.11.2021;16:15:00;48,249
22.11.2021 16:30:00;22.11.2021;16:30:00;53,545
22.11.2021 16:45:00;22.11.2021;16:45:00;60,737
22.11.2021 17:00:00;22.11.2021;17:00:00;70,362
22.11.2021 17:15:00;22.11.2021;17:15:00;51,590
22.11.2021 17:30:00;22.11.2021;17:30:00;61,729
22.11.2021 17:45:00;22.11.2021;17:45:00;69,565
22.11.2021 18:00:00;22.11.2021;18:00:00;75,111
22.11.2021 18:15:00;22.11.2021;18:15:00;62,687
22.11.2021 18:30:00;22.11.2021;18:30:00;61,904
22.11.2021 18:45:00;22.11.2021;18:45:00;66,383
22.11.2021 19:00:00;22.11.2021;19:00:00;70,350
22.11.2021 19:15:00;22.11.2021;19:15:00;77,513
22.11.2021 19:30:00;22.11.2021;19:30:00;69,611
22.11.2021 19:45:00;22.11.2021;19:45:00;65,225
22.11.2021 20:00:00;22.11.2021;20:00:00;57,540
22.11.2021 20:15:00;22.11.2021;20:15:00;77,933
22.11.2021 20:30:00;22.11.2021;20:30:00;59,709
22.11.2021 20:45:00;22.11.2021;20:45:00;48,024
22.11.2021 21:00:00;22.11.2021;21:00:00;35,370
22.11.2021 21:15:00;22.11.2021;21:15:00;63,632
22.11.2021 21:30:00;22.11.2021;21:30:00;55,832
22.11.2021 21:45:00;22.11.2021;21:45:00;43,925
22.11.2021 22:00:00;22.11.2021;22:00:00;29,245
22.11.2021 22:15:00;22.11.2021;22:15:00;61,210
22.11.2021 22:30:00;22.11.2021;22:30:00;52,037
22.11.2021 22:45:00;22.11.2021;22:45:00;38,613
22.11.2021 23:00:00;22.11.2021;23:00:00;24,077
22.11.2021 23:15:00;22.11.2021;23:15:00;53,619
22.11.2021 23:30:00;22.11.2021;23:30:00;44,550
22.11.2021 23:45:00;22.11.2021;23:45:00;31,395
23.11.2021 00:00:00;23.11.2021;00:00:00;18,440
23.11.2021 00:15:00;23.11.2021;00:15:00;48,115
23.11.2021 00:30:00;23.11.2021;00:30:00;40,633
23.11.2021 00:45:00;23.11.2021;00:45:00;33,556
23.11.2021 01:00:00;23.11.2021;01:00:00;25,940
23.11.2021 01:15:00;23.11.2021;01:15:00;41,527
23.11.2021 01:30:00;23.11.2021;01:30:00;36,962
23.11.2021 01:45:00;23.11.2021;01:45:00;32,968
23.11.2021 02:00:00;23.11.2021;02:00:00;28,233
23.11.2021 02:15:00;23.11.2021;02:15:00;35,538
23.11.2021 02:30:00;23.11.2021;02:30:00;31,259
23.11.2021 02:45:00;23.11.2021;02:45:00;32,717
23.11.2021 03:00:00;23.11.2021;03:00:00;33,463
23.11.2021 03:15:00;23.11.2021;03:15:00;31,171
23.11.2021 03:30:00;23.11.2021;03:30:00;31,151
23.11.2021 03:45:00;23.11.2021;03:45:00;31,808
23.11.2021 04:00:00;23.11.2021;04:00:00;33,568
23.11.2021 04:15:00;23.11.2021;04:15:00;25,644
23.11.2021 04:30:00;23.11.2021;04:30:00;30,311
23.11.2021 04:45:00;23.11.2021;04:45:00;36,078
23.11.2021 05:00:00;23.11.2021;05:00:00;40,416
23.11.2021 05:15:00;23.11.2021;05:15:00;24,903
23.11.2021 05:30:00;23.11.2021;05:30:00;29,846
23.11.2021 05:45:00;23.11.2021;05:45:00;41,205
23.11.2021 06:00:00;23.11.2021;06:00:00;51,742
23.11.2021 06:15:00;23.11.2021;06:15:00;22,491
23.11.2021 06:30:00;23.11.2021;06:30:00;42,598
23.11.2021 06:45:00;23.11.2021;06:45:00;60,303
23.11.2021 07:00:00;23.11.2021;07:00:00;71,256
23.11.2021 07:15:00;23.11.2021;07:15:00;46,357
23.11.2021 07:30:00;23.11.2021;07:30:00;58,902
23.11.2021 07:45:00;23.11.2021;07:45:00;63,277
23.11.2021 08:00:00;23.11.2021;08:00:00;66,076
23.11.2021 08:15:00;23.11.2021;08:15:00;71,618
23.11.2021 08:30:00;23.11.2021;08:30:00;69,860
23.11.2021 08:45:00;23.11.2021;08:45:00;65,923
23.11.2021 09:00:00;23.11.2021;09:00:00;57,749
23.11.2021 09:15:00;23.11.2021;09:15:00;70,038
23.11.2021 09:30:00;23.11.2021;09:30:00;63,249
23.11.2021 09:45:00;23.11.2021;09:45:00;59,301
23.11.2021 10:00:00;23.11.2021;10:00:00;53,752
23.11.2021 10:15:00;23.11.2021;10:15:00;65,025
23.11.2021 10:30:00;23.11.2021;10:30:00;59,305
23.11.2021 10:45:00;23.11.2021;10:45:00;56,434
23.11.2021 11:00:00;23.11.2021;11:00:00;52,730
23.11.2021 11:15:00;23.11.2021;11:15:00;59,531
23.11.2021 11:30:00;23.11.2021;11:30:00;58,845
23.11.2021 11:45:00;23.11.2021;11:45:00;56,548
23.11.2021 12:00:00;23.11.2021;12:00:00;52,108
23.11.2021 12:15:00;23.11.2021;12:15:00;57,232
23.11.2021 12:30:00;23.11.2021;12:30:00;52,399
23.11.2021 12:45:00;23.11.2021;12:45:00;52,622
23.11.2021 13:00:00;23.11.2021;13:00:00;53,279
23.11.2021 13:15:00;23.11.2021;13:15:00;55,667
23.11.2021 13:30:00;23.11.2021;13:30:00;55,265
23.11.2021 13:45:00;23.11.2021;13:45:00;54,173
23.11.2021 14:00:00;23.11.2021;14:00:00;51,452
23.11.2021 14:15:00;23.11.2021;14:15:00;47,285
23.11.2021 14:30:00;23.11.2021;14:30:00;53,575
23.11.2021 14:45:00;23.11.2021;14:45:00;57,784
23.11.2021 15:00:00;23.11.2021;15:00:00;62,137
23.11.2021 15:15:00;23.11.2021;15:15:00;50,579
23.11.2021 15:30:00;23.11.2021;15:30:00;55,382
23.11.2021 15:45:00;23.11.2021;15:45:00;59,026
23.11.2021 16:00:00;23.11.2021;16:00:00;63,568
23.11.2021 16:15:00;23.11.2021;16:15:00;49,111
23.11.2021 16:30:00;23.11.2021;16:30:00;55,672
23.11.2021 16:45:00;23.11.2021;16:45:00;61,825
23.11.2021 17:00:00;23.11.2021;17:00:00;69,067
23.11.2021 17:15:00;23.11.2021;17:15:00;54,692
23.11.2021 17:30:00;23.11.2021;17:30:00;64,387
23.11.2021 17:45:00;23.11.2021;17:45:00;70,352
23.11.2021 18:00:00;23.11.2021;18:00:00;74,628
23.11.2021 18:15:00;23.11.2021;18:15:00;65,002
23.11.2021 18:30:00;23.11.2021;18:30:00;64,639
23.11.2021 18:45:00;23.11.2021;18:45:00;66,965
23.11.2021 19:00:00;23.11.2021;19:00:00;69,867
23.11.2021 19:15:00;23.11.2021;19:15:00;77,671
23.11.2021 19:30:00;23.11.2021;19:30:00;69,765
23.11.2021 19:45:00;23.11.2021;19:45:00;65,125
23.11.2021 20:00:00;23.11.2021;20:00:00;57,447
23.11.2021 20:15:00;23.11.2021;20:15:00;74,407
23.11.2021 20:30:00;23.11.2021;20:30:00;59,146
23.11.2021 20:45:00;23.11.2021;20:45:00;49,402
23.11.2021 21:00:00;23.11.2021;21:00:00;38,659
23.11.2021 21:15:00;23.11.2021;21:15:00;61,941
23.11.2021 21:30:00;23.11.2021;21:30:00;54,935
23.11.2021 21:45:00;23.11.2021;21:45:00;44,115
23.11.2021 22:00:00;23.11.2021;22:00:00;31,482
23.11.2021 22:15:00;23.11.2021;22:15:00;60,113
23.11.2021 22:30:00;23.11.2021;22:30:00;49,243
23.11.2021 22:45:00;23.11.2021;22:45:00;39,375
23.11.2021 23:00:00;23.11.2021;23:00:00;27,701
23.11.2021 23:15:00;23.11.2021;23:15:00;52,843
23.11.2021 23:30:00;23.11.2021;23:30:00;43,230
23.11.2021 23:45:00;23.11.2021;23:45:00;32,849
24.11.2021 00:00:00;24.11.2021;00:00:00;21,139
24.11.2021 00:15:00;24.11.2021;00:15:00;47,277
24.11.2021 00:30:00;24.11.2021;00:30:00;41,439
24.11.2021 00:45:00;24.11.2021;00:45:00;34,095
24.11.2021 01:00:00;24.11.2021;01:00:00;26,674
24.11.2021 01:15:00;24.11.2021;01:15:00;42,339
24.11.2021 01:30:00;24.11.2021;01:30:00;36,918
24.11.2021 01:45:00;24.11.2021;01:45:00;32,841
24.11.2021 02:00:00;24.11.2021;02:00:00;29,463
24.11.2021 02:15:00;24.11.2021;02:15:00;33,807
24.11.2021 02:30:00;24.11.2021;02:30:00;30,908
24.11.2021 02:45:00;24.11.2021;02:45:00;33,501
24.11.2021 03:00:00;24.11.2021;03:00:00;35,366
24.11.2021 03:15:00;24.11.2021;03:15:00;29,854
24.11.2021 03:30:00;24.11.2021;03:30:00;31,628
24.11.2021 03:45:00;24.11.2021;03:45:00;33,329
24.11.2021 04:00:00;24.11.2021;04:00:00;36,418
24.11.2021 04:15:00;24.11.2021;04:15:00;27,008
24.11.2021 04:30:00;24.11.2021;04:30:00;32,924
24.11.2021 04:45:00;24.11.2021;04:45:00;37,828
24.11.2021 05:00:00;24.11.2021;05:00:00;41,504
24.11.2021 05:15:00;24.11.2021;05:15:00;25,851
24.11.2021 05:30:00;24.11.2021;05:30:00;31,610
24.11.2021 05:45:00;24.11.2021;05:45:00;42,439
24.11.2021 06:00:00;24.11.2021;06:00:00;50,668
